,xData,poor_simul,midpoor_simul,midrich_simul,rich_simul,round
7874,43.54953905907112,19035.22231013562,55247.967012712004,153864.41261520205,696025.4098848912,44.0
7875,43.964620136995975,18986.52874452778,55146.72558214362,153936.4626066653,696231.0908108735,44.0
7876,44.38145215428561,18937.44244889119,55032.10259971872,154000.37258815274,696481.5569972777,44.0
7877,44.79998623722929,18888.227298748538,54903.305608277355,154056.15350164231,696784.3479091822,45.0
7878,45.22017512558664,18838.39931965196,54759.68325106745,154103.71429751973,697146.800222886,45.0
7879,45.64197311599835,18779.812268398637,54600.788297317275,154142.80226428868,697575.0045833604,46.0
7880,46.06533600717905,18730.385766166448,54426.44597627783,154172.9262137878,698072.2544779765,46.0
7881,46.490221046872826,18677.39186982211,54236.54428296338,154193.3290877274,698637.1475666258,46.0
7882,46.91658688054672,18635.9853851204,54031.37175292793,154202.71041217053,699261.2241766845,47.0
7883,47.34439350179363,18585.56825333066,53812.40326313075,154198.9588593787,699926.7602657748,47.0
7884,47.77360220441274,18535.298089565065,53581.1522250045,154179.23474728825,700606.859469811,48.0
7885,48.204175536132354,18485.09916346667,53339.59198427539,154139.53289216032,701267.0907352864,48.0
7886,48.636077253938275,18435.017119048764,53090.109712360914,154074.35349666554,701870.0036696146,49.0
7887,49.0692722809687,18384.794901428733,52835.41609737945,153976.36461375706,702381.502347587,49.0
7888,49.50372666493538,18334.79881990811,52578.42132254977,153836.1445670832,702777.092544652,50.0
7889,49.93940753366694,18285.144321204127,52322.08869521379,153642.1732262814,703045.6647178615,50.0
7890,50.37628307389759,18235.7303163376,52069.3768173778,153381.75271388353,703189.3851748174,50.0
7891,50.81432246787565,18187.514532310266,51823.74465869925,153044.59063974608,703218.817955569,51.0
7892,51.253495874886845,18139.67574643187,51586.65540208563,152615.796531405,703130.71169042,51.0
7893,51.6937743923273,18092.254771158012,51359.9582835536,152090.60936478982,702870.4742681688,52.0
7894,52.13513002240068,18045.2517523797,51145.00584165073,151474.3406402721,702193.9858470464,52.0
7895,52.577535640047024,17998.74067340041,50942.65314383623,150784.99002503807,700356.8593654602,53.0
7896,53.020964962062,17952.718839884055,50753.29114044474,150052.5325465794,696129.759294486,53.0
7897,53.46539251736582,17910.716975333668,50622.532317829,149695.48066997374,694757.9385441464,53.0
7898,53.9107936183821,17889.37056389035,50552.31896394009,149515.1417977496,694034.3204152969,54.0
7899,54.357144333487376,17863.709383141468,50472.92967589344,149303.6174541422,693121.6299410023,54.0
7900,54.804421460493224,17838.538982485825,50395.727917526834,149097.62286551314,692159.7569128172,55.0
7901,55.25260250112352,17819.529257235885,50335.28864061451,148945.629502214,691416.5671934607,55.0
7902,55.70166563645069,17800.49837525594,50275.64300267589,148793.9172375228,690629.1642029203,56.0
7903,56.15158970325544,17781.449680630387,50216.74683478498,148642.499086939,689795.2175857436,56.0
7904,56.60235417127572,17763.758090834635,50158.55706501448,148491.39189922134,688912.7925282001,57.0
7905,57.05393912131155,17744.57791963699,50101.03177043123,148340.61613642238,687980.4532043008,57.0
7906,57.50632522415352,17705.44354019856,49991.71527008991,148019.7999306702,685700.330979726,58.0
7907,57.9594937207571,17671.705363961268,49879.91410702162,147691.5564978324,683090.8705291874,58.0
7908,58.41342640091209,17640.25106205524,49788.79666581133,147424.81803901523,680764.6830449273,58.0
7909,58.868105587177375,17614.553992561683,49713.55455422307,147205.58864408403,678737.6736395506,59.0
7910,59.32351411498947,17585.255710616053,49629.18546258995,146961.06839086075,676407.2745609398,59.0
7911,59.77963531616951,17555.300833734735,49544.67758684073,146717.4601167242,674032.4385991333,60.0
7912,60.236453000346984,17525.805403861432,49459.977967387924,146474.98140449825,671657.0112558356,60.0
7913,60.693951441571194,17443.303121226218,49293.46523582053,146101.3165667707,667906.3917347433,61.0
7914,61.15211536096354,17355.948577761104,49167.883532113374,146392.96525016302,692484.0645461688,61.0
7915,61.6109299122273,17272.801047554978,49132.19292679382,147461.1467308269,695382.4227360956,62.0
7916,62.07038066725687,17195.401631173365,49229.32659568966,148936.6030331234,697752.5390683906,62.0
7917,62.530453602280595,17107.046568678827,49848.0617198435,152131.67040613838,767424.7804965354,63.0
7918,62.99113508451612,17047.265187598856,51091.53503876105,157690.45373245547,773234.1941890543,63.0
7919,63.452411859318225,17024.47603854992,52822.49742821177,163685.94892986,773223.0299758405,63.0
7920,63.914271037799836,16923.611652699714,56443.13143695221,168339.5187926994,773240.1719347595,64.0
7921,64.3767000849075,16856.72823749264,56282.12551400241,167942.26843682173,773243.4348073262,64.0
7922,64.83968680793362,16790.93522758995,56108.30127035885,167455.03011321736,773245.2181952974,65.0
