,structure_informal_settlements
1293,0.0
1294,0.014408232017489647
1295,0.0006798813785074876
1296,0.00028463725849759715
1297,0.0
1298,9.456976442201946e-06
1299,2.2974787230480846e-05
1300,0.0
1301,0.0
1302,1.6210547865277473e-05
1303,0.0003226453323998019
1304,7.705782573728839e-05
1305,1.0458335397120598e-05
1306,0.003152944473425258
1307,5.84356106175618e-10
1308,2.558837061260518e-06
1309,0.000392316415589492
1310,0.0024139730127551314
1311,0.003553915704934546
1312,1.3922861328831425e-07
1313,0.000335822622772885
1314,0.0
1315,2.3972464384218887e-06
1316,0.0004989388754198604
1317,7.47254859932041e-05
1318,0.0
1319,0.0009330209399814939
1320,0.0005350716563591303
1321,2.155662105713853e-06
1322,0.0
1323,0.0
1324,0.0
1325,0.00014191084010027388
1326,0.0005867809368059839
1327,0.0001221510603902379
1328,0.0
1329,0.0
1330,1.9760039271449578e-05
1331,0.000386952478664375
1332,0.20771004114231464
1333,0.03798566075304142
1334,0.0001759303704615792
1335,0.00033728990370538386
1336,0.00015983059560702523
1337,2.1534032598444486e-07
1338,0.0
1339,0.0
1340,8.045122855239467e-07
1341,0.0007087756669351519
1342,0.12553349736036945
1343,0.005105163734100331
1344,0.020174583815994785
1345,0.0014165482823919045
1346,0.0024426279528140375
1347,0.002458302799074191
1348,0.00034308280021538753
1349,5.373742159287387e-06
1350,0.0014363638545021996
1351,0.0006624490234203677
1352,0.00015837087874364118
1353,6.647334510535423e-05
1354,7.971353835884297e-06
1355,0.00012720309698155307
1356,0.001536707707305831
1357,0.004167971439869156
1358,0.005919328778460921
1359,0.0002990514048186377
1360,0.0
1361,2.5684758808538077e-06
1362,0.0005223540599134782
1363,0.00017563901749734648
1364,1.7773199108126645e-10
1365,0.0
1366,0.0
1367,4.3600840976944664e-06
1368,0.018632401333139793
1369,0.06187060521367879
1370,3.819494341117591e-05
1371,0.0024762626828062503
1372,0.000435000982072009
1373,6.394850340515772e-05
1374,4.666039384342317e-08
1375,0.0
1376,4.514995973548106e-05
1377,8.119636980380683e-06
1378,0.0002241490401967971
1379,1.9222353403995595e-05
1380,8.36744212414542e-06
1381,0.000849980849638647
1382,0.00031358454967405085
1383,0.0
1384,0.0
1385,9.784923542072358e-07
1386,1.8505043810552562e-07
1387,0.00043566159439170567
1388,2.5034428107695508e-05
1389,0.0
1390,1.0150157747039374e-06
1391,0.06093558178318857
1392,0.0478207421016739
1393,0.0001252278579689171
1394,0.00019998563819690073
1395,5.4154793794799906e-09
1396,0.0
1397,0.0
1398,0.002669613735055834
1399,1.1475106902893584e-05
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,9.416627460073605e-08
1409,7.989060624490746e-05
1410,0.00041439848373226926
1411,0.0010819394010934355
1412,0.0018121046722224098
1413,0.00017920183847225274
1414,0.0
1415,8.958801288085725e-05
1416,0.0017399651144461427
1417,0.004612025952907907
1418,0.0057717218567213706
1419,0.003431459800105817
1420,0.003440072643561967
1421,0.0014357079477612287
1422,7.183055096206922e-05
1423,3.0347954420797107e-05
1424,0.00013328486913554902
1425,0.0017515690175488197
1426,0.003422957789755276
1427,0.00018313834035669463
1428,0.0
1429,0.0
1430,0.0
1431,6.234150938726077e-07
1432,0.0007411852133559021
1433,0.0
1434,0.0
1435,9.015695131251907e-09
1436,0.09295364474982384
1437,1.732794172064191e-08
1438,0.0
1439,0.0
1440,0.000166090645614655
1441,1.7803418392882405e-05
1442,1.6134940905448707e-06
1443,0.00016148779211956784
1444,0.0
1445,0.0002586491284200397
1446,0.011645704254797313
1447,0.0005205700024820704
1448,0.0004031025332130921
1449,0.0004967245932371042
1450,0.0016212093335802478
1451,0.0003234610879949024
1452,3.8696865545676014e-08
1453,0.0
1454,0.0
1455,0.0
1456,0.0
1457,0.00346408994159258
1458,5.7428299412042394e-05
1459,7.91714829488545e-08
1460,0.0
1461,3.57862217835802e-05
1462,0.002493097346887262
1463,0.0006309376445808055
1464,0.0010444673828228735
1465,3.5031418822763585e-06
1466,1.1341508793877902e-06
1467,0.0
1468,0.00016986039317228334
1469,0.0
1470,0.0
1471,9.282233400477311e-08
1472,0.0013203685047941908
1473,0.0
1474,0.0
1475,0.0
1476,0.0
1477,5.2651950675389716e-05
1478,0.0
1479,0.0
1480,7.454566959360675e-07
1481,0.001161071624917388
1482,0.0010107662155459463
1483,0.004564476854648743
1484,0.02739300866296775
1485,0.04280694433956295
1486,0.037976061187017365
1487,0.0
1488,0.002433491973773657
1489,0.003173211795408963
1490,5.413308729865225e-07
1491,0.0
1492,1.8088199474193452e-07
1493,7.111763436883643e-08
1494,0.051639297030171366
1495,0.04822671021538914
1496,0.0003990990428139036
1497,0.010574615076685947
1498,0.014744927926986057
1499,0.0019758063304464173
1500,0.0011576916294941814
1501,0.003070989613484496
1502,0.0016152380278371356
1503,3.8769587138552716e-05
1504,0.0005468069284973064
1505,0.002434277651037718
1506,0.004781742827962219
1507,0.013206647059016832
1508,0.012496816270559296
1509,0.008743214814194041
1510,0.0010566680764078108
1511,9.48749404005087e-09
1512,0.0
1513,0.0
1514,0.0
1515,4.387880619615328e-05
1516,7.705468112777331e-05
1517,1.434904557687266e-06
1518,0.0
1519,0.0
1520,0.0
1521,0.03491063835145356
1522,0.0
1523,0.00021059645528451472
1524,0.00268327091477875
1525,3.696860815773413e-05
1526,0.0
1527,0.0
1528,0.0
1529,0.0
1530,1.529946108595793e-05
1531,4.859686183018009e-09
1532,0.0
1533,3.189144718391076e-05
1534,0.0008338562546556574
1535,3.4724861409593515e-06
1536,0.0
1537,0.0
1538,3.173368321472472e-07
1539,0.0010887111429166655
1540,0.0001156692021338425
1541,8.602542358433267e-05
1542,0.0
1543,8.446699085757033e-06
1544,5.041515961358226e-06
1545,0.02940985641719566
1546,0.00025857585347238395
1547,3.4057166374630504e-06
1548,0.0
1549,0.0
1550,0.0033172782955564356
1551,9.153026298614448e-05
1552,9.981111018429585e-07
1553,4.3273483933459295e-05
1554,2.4097972781801733e-09
1555,0.0
1556,0.0
1557,5.059081385826074e-08
1558,1.4997848152004932e-06
1559,1.8155598978032868e-05
1560,0.0
1561,0.0
1562,1.591973893517352e-06
1563,1.2493569738142054e-05
1564,0.0016569057619627264
1565,6.849714239107632e-06
1566,3.022620513085023e-05
1567,0.0009089674980155098
1568,0.0033562272392990214
1569,0.002606770914854722
1570,4.5290511276542745e-05
1571,0.0038478098313630563
1572,0.004091824091068442
1573,0.0009054776508209518
1574,0.00011533578758591733
1575,0.0030786508403358903
1576,0.0012581807940487124
1577,0.0032797258356388657
1578,0.0027569000336620433
1579,3.75790273672195e-05
1580,6.907428407145413e-06
1581,0.0
1582,5.442856540550352e-07
1583,0.0
1584,0.0007941161268166769
1585,0.00013053105650007586
1586,0.0
1587,6.456577841308383e-07
1588,0.13131829802647177
1589,0.000514444820808959
1590,0.0
1591,0.0
1592,0.0
1593,0.0
1594,0.0
1595,5.8550027509530475e-05
1596,4.7943775865221e-06
1597,0.0010915048690029868
1598,0.0021315011268058575
1599,0.0062502934565288265
1600,0.00038884558437907575
1601,0.0002968417771664282
1602,5.767584182322029e-05
1603,0.0001354591974005814
1604,0.0002274760327485885
1605,2.2961317434818717e-08
1606,0.0
1607,0.0
1608,0.0001892078046763714
1609,0.0009524090926128375
1610,0.0
1611,0.0
1612,0.0
1613,0.0020416582345839864
1614,0.0013861808609141428
1615,1.7985507581360958e-09
1616,0.0023522791004597907
1617,0.0
1618,0.0
1619,4.7012787233077203e-07
1620,4.2632201096280626e-07
1621,7.834505305087129e-06
1622,0.0002256221823351302
1623,0.0003632661030501314
1624,0.004282535936823622
1625,6.447985519275623e-05
1626,3.9849079072723556e-06
1627,0.0
1628,3.0671293175205675e-05
1629,0.0
1630,0.0
1631,0.0
1632,0.00012196281040857028
1633,9.11159237550301e-06
1634,0.0008004737349893944
1635,0.00011145256248881157
1636,0.02321334231118396
1637,0.027418372931061905
1638,0.03120613614083321
1639,0.00020264619753462208
1640,0.0
1641,0.0001673840691140035
1642,0.0
1643,0.0
1644,0.0
1645,9.222385580104818e-06
1646,0.0024789895715732323
1647,0.08623172387054352
1648,0.01570267805936344
1649,3.5138023287848164e-06
1650,0.006349322890150402
1651,0.013294324381051957
1652,0.014064334215547867
1653,0.001546686325222253
1654,0.0018612782644349464
1655,0.008322737009084398
1656,0.007220833825120612
1657,0.0044684797661100175
1658,0.0023117045493850135
1659,5.836117347644652e-05
1660,0.00025086692571486726
1661,0.0037810550297810957
1662,0.00016956101918110143
1663,2.5206230074957576e-05
1664,1.5884673520387376e-05
1665,0.0
1666,0.0
1667,0.0
1668,0.0
1669,6.076707332222561e-07
1670,0.0
1671,0.0
1672,6.283862762313944e-05
1673,0.05541306925750014
1674,2.230145917482452e-05
1675,0.0020515575480226462
1676,0.0027669393655570993
1677,0.0006840503774360852
1678,0.0
1679,0.0
1680,0.0
1681,0.0
1682,2.929527696352517e-05
1683,0.0
1684,0.0
1685,0.0
1686,2.08319072571965e-06
1687,7.907464827869556e-07
1688,0.0
1689,0.0
1690,2.85453294071314e-07
1691,0.0006852605890226407
1692,0.0008919199962278512
1693,0.00154226710137907
1694,6.685252683759489e-05
1695,3.690492134168159e-05
1696,3.834302976020817e-05
1697,0.0008631371694669807
1698,0.013987317277561117
1699,0.005069788465016964
1700,3.908335004966031e-05
1701,7.640158392494953e-05
1702,0.007869997921768256
1703,0.001561186649428237
1704,0.00037484270028393047
1705,2.2060814849944266e-05
1706,8.873888445872355e-06
1707,0.0018173351818467247
1708,0.0009503430538139867
1709,0.0005007227788552821
1710,0.0004630222186355653
1711,1.6144859433520674e-07
1712,0.0
1713,8.956611659397473e-07
1714,0.0003172340731476101
1715,0.0013503962589936154
1716,0.001247754683603107
1717,8.691735747994502e-08
1718,0.00045113804808687407
1719,0.0028238216731013344
1720,0.002348278734795064
1721,2.408422051585888e-05
1722,2.326811664244403e-05
1723,0.0005146805443749163
1724,0.003684548691664973
1725,0.003993306311528846
1726,0.00032640115273014123
1727,0.0008135194723990647
1728,0.0008054540270139546
1729,0.000766377742317841
1730,0.0010598454742834222
1731,0.0004811564209142656
1732,0.00013924012415429936
1733,0.0001155255699532466
1734,0.0004547619530756024
1735,8.21722209353313e-05
1736,2.64716080450944e-05
1737,0.0012747028682150957
1738,7.218278801836427e-05
1739,2.9237851453262124e-09
1740,0.042014950424120255
1741,0.06549236000919742
1742,0.0006576184588604906
1743,0.00034878352768052446
1744,9.64400005079397e-06
1745,0.0
1746,0.0
1747,1.1982797544765967e-06
1748,0.0004304189406521301
1749,8.448992734479648e-06
1750,7.726378120293458e-07
1751,0.00485662981716589
1752,0.0006231410273331023
1753,1.263293291437522e-08
1754,0.0
1755,0.0
1756,5.370626846949261e-11
1757,4.21738483496672e-09
1758,0.0
1759,0.0
1760,0.0005927549764327042
1761,8.532930127858628e-05
1762,0.0
1763,5.196325611246472e-06
1764,0.0002648752658069383
1765,0.005229082277864833
1766,5.0673898156328235e-05
1767,0.0
1768,0.0035857736251237032
1769,6.655255259043654e-05
1770,4.5650129382778415e-07
1771,8.991139802736043e-05
1772,0.0
1773,0.0
1774,0.0
1775,1.0396362055874097e-05
1776,0.00028947436306781796
1777,0.004963699807597663
1778,1.7285205552642227e-05
1779,0.0005954014823806511
1780,6.044516571659482e-05
1781,0.0
1782,0.0
1783,9.934447122186671e-07
1784,4.620209259552105e-05
1785,0.0006156696532735702
1786,0.0017149021958265407
1787,0.0
1788,0.13133575016612253
1789,0.09987436911633653
1790,0.0
1791,2.3622945364978616e-05
1792,0.0
1793,7.654162959306818e-05
1794,0.0
1795,2.0007974297337285e-08
1796,0.0
1797,0.0
1798,0.0007361693005364989
1799,0.07151994384711001
1800,0.14937900803025705
1801,0.006982696922456628
1802,0.0
1803,8.213012996647087e-07
1804,0.0014802841594773236
1805,0.006899800601907829
1806,0.016327878131773003
1807,0.010023740739292577
1808,0.0002910659544394368
1809,0.0
1810,1.923050731420516e-06
1811,2.3699778620151237e-08
1812,0.0
1813,5.003843444739484e-05
1814,0.0015354927969567572
1815,0.0007227652087223108
1816,2.5070263775316865e-05
1817,0.0
1818,0.0
1819,0.0
1820,0.0
1821,0.0
1822,5.464626118775055e-09
1823,2.8554130266427285e-05
1824,0.0
1825,0.021332045407418072
1826,0.05045137677456691
1827,0.002225130620221039
1828,0.0004922083102689876
1829,0.0015625930862216662
1830,3.383929787852384e-05
1831,0.0
1832,2.028123868836296e-06
1833,3.715683313713862e-05
1834,0.0008758734199408319
1835,9.332959686725197e-06
1836,0.0
1837,0.0
1838,0.0
1839,0.0
1840,0.0
1841,2.5035867051062076e-07
1842,0.0
1843,1.1015070975874592e-07
1844,0.0005069771220308795
1845,1.0559961242475168e-06
1846,0.00018284821067572653
1847,1.736750361011096e-05
1848,5.6099444207159885e-05
1849,1.142118949017327e-05
1850,0.005640533104074242
1851,0.002059635897742967
1852,0.00844036681530326
1853,0.003398605312810974
1854,0.00032581621488857534
1855,0.00033916528578267096
1856,0.004986448035897578
1857,0.003114006068316953
1858,0.0026601312969485114
1859,3.0588321787319324e-05
1860,0.0001897397830906
1861,8.000893953331361e-06
1862,6.0853646095430404e-09
1863,0.0
1864,1.7367866042933611e-06
1865,0.00016849395426881162
1866,0.00018557999126597832
1867,4.4461139537603984e-07
1868,1.3278333392059338e-06
1869,0.0
1870,0.0010824933481213155
1871,0.003910450208975455
1872,7.853240018994097e-05
1873,2.0596681026782274e-06
1874,7.369692761007696e-05
1875,0.0002332061234016115
1876,0.00023537413321960925
1877,0.0020933840063625327
1878,0.005172964434187121
1879,0.0010763994459600985
1880,0.0004762976603591945
1881,0.00036756391899516014
1882,0.0003351170470103338
1883,1.48166497502167e-07
1884,0.00025320242322704966
1885,3.851401083807339e-05
1886,0.00014375751085364769
1887,0.0008047081572633237
1888,7.083843370915617e-05
1889,0.001374121377169903
1890,0.0003933646656201828
1891,0.00024367452015738134
1892,0.01622815793882684
1893,0.00453150283240334
1894,0.000271081315166013
1895,5.180658065999752e-07
1896,0.0
1897,0.0
1898,0.0
1899,0.0
1900,0.0
1901,0.0
1902,0.0
1903,6.120314050743569e-05
1904,0.01021118649947347
1905,0.00010981958878797615
1906,2.198953925090092e-05
1907,0.0
1908,1.4604488119564468e-07
1909,0.0
1910,0.0
1911,0.0
1912,8.117650933563723e-05
1913,0.0007864389655526848
1914,0.0
1915,5.817083400984319e-06
1916,0.00025874248966913126
1917,0.0020882681526887574
1918,0.0
1919,0.0
1920,5.235873163621631e-06
1921,0.005069428848908144
1922,0.0034585279527683363
1923,0.0006216482738437564
1924,3.335342087127549e-07
1925,0.0
1926,1.9867765744036635e-05
1927,0.0
1928,1.1424321917204268e-06
1929,0.0024427665670222172
1930,0.0016537040028137956
1931,0.0010137205392967744
1932,9.386961804175935e-07
1933,0.0
1934,0.0
1935,1.4883936419591383e-06
1936,0.0003464805537620139
1937,0.00018350020137945455
1938,0.0
1939,4.387682006250358e-05
1940,0.09953725479267475
1941,0.28642517323770467
1942,2.5291090745192314e-05
1943,2.2085518748671995e-07
1944,6.436644785502947e-08
1945,0.0004288430143561627
1946,2.2226186899038473e-06
1947,0.00023064081082081728
1948,5.239078472272602e-05
1949,0.0
1950,0.0007238005763571325
1951,0.0
1952,0.030494722054112328
1953,0.07902900295332203
1954,0.08102837677764624
1955,0.024315850982710822
1956,0.019669279329165634
1957,1.925625211708706e-05
1958,0.00045266970680138906
1959,0.0014775202408724246
1960,0.001987402794803327
1961,0.00031207732771220184
1962,0.00017130849404651456
1963,3.2511530182622686e-05
1964,2.554442986784642e-05
1965,1.9103374400108525e-05
1966,2.294179450117032e-06
1967,0.00024416860941372625
1968,0.00031336156979476157
1969,1.0250721264768534e-05
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,2.9425335076721053e-05
1976,0.0
1977,0.0
1978,0.0016108330755875003
1979,0.06657595113387232
1980,0.001098448970937678
1981,0.0016196681942432037
1982,0.003193327402496785
1983,0.0014236400490905935
1984,0.0017594723810598655
1985,0.0017993143334314914
1986,0.003466386407700433
1987,0.0007479202361156959
1988,9.774231495602846e-05
1989,1.913307458590311e-05
1990,8.755627678870461e-06
1991,0.0
1992,0.0005719899982842493
1993,0.0015102653956525827
1994,0.00036455289305714026
1995,3.245742929679017e-07
1996,0.00020236388931385143
1997,2.184681602653366e-05
1998,6.639870104966875e-05
